id,level,word,pinyin,cixing,sourceSort
hsk6_0001,HSK 6,岸,àn,名,3601
hsk6_0002,HSK 6,案例,ànlì,名,3602
hsk6_0003,HSK 6,按摩,ànmó,动,3603
hsk6_0004,HSK 6,暗示,ànshì,动,3604
hsk6_0005,HSK 6,昂贵,ángguì,形,3605
hsk6_0006,HSK 6,白白,báibái,副,3606
hsk6_0007,HSK 6,白领,báilǐng,名,3607
hsk6_0008,HSK 6,摆,bǎi,动,3608
hsk6_0009,HSK 6,摆放,bǎifàng,动,3609
hsk6_0010,HSK 6,百分点,bǎifēndiǎn,名,3610
hsk6_0011,HSK 6,百货,bǎihuò,名,3611
hsk6_0012,HSK 6,摆脱,bǎituō,动,3612
hsk6_0013,HSK 6,败,bài,动,3613
hsk6_0014,HSK 6,拜访,bàifǎng,动,3614
hsk6_0015,HSK 6,拜年,bàinián,动,3615
hsk6_0016,HSK 6,版,bǎn,名、量,3616
hsk6_0017,HSK 6,版本,bǎnběn,名,3617
hsk6_0018,HSK 6,伴随,bànsuí,动,3618
hsk6_0019,HSK 6,扮演,bànyǎn,动,3619
hsk6_0020,HSK 6,榜样,bǎngyàng,名,3620
hsk6_0021,HSK 6,棒球,bàngqiú,名,3621
hsk6_0022,HSK 6,保管,bǎoguǎn,动,3622
hsk6_0023,HSK 6,保健,bǎojiàn,动,3623
hsk6_0024,HSK 6,保暖,bǎonuǎn,动,3624
hsk6_0025,HSK 6,保修,bǎoxiū,动,3625
hsk6_0026,HSK 6,保障,bǎozhàng,动、名,3626
hsk6_0027,HSK 6,爆,bào,动,3627
hsk6_0028,HSK 6,爆发,bàofā,动,3628
hsk6_0029,HSK 6,报刊,bàokān,名,3629
hsk6_0030,HSK 6,暴力,bàolì,名,3630
hsk6_0031,HSK 6,暴露,bàolù,动,3631
hsk6_0032,HSK 6,报社,bàoshè,名,3632
hsk6_0033,HSK 6,爆炸,bàozhà,动,3633
hsk6_0034,HSK 6,悲观,bēiguān,形,3634
hsk6_0035,HSK 6,悲剧,bēijù,名,3635
hsk6_0036,HSK 6,悲伤,bēishāng,形,3636
hsk6_0037,HSK 6,北极,běijí,名,3637
hsk6_0038,HSK 6,北美洲,Běiměizhōu,名,3638
hsk6_0039,HSK 6,被动,bèidòng,形,3639
hsk6_0040,HSK 6,被迫,bèipò,动,3640
hsk6_0041,HSK 6,背心,bèixīn,名,3641
hsk6_0042,HSK 6,备用,bèiyòng,动,3642
hsk6_0043,HSK 6,倍增,bèizēng,动,3643
hsk6_0044,HSK 6,奔跑,bēnpǎo,动,3644
hsk6_0045,HSK 6,本能,běnnéng,名、副,3645
hsk6_0046,HSK 6,本身,běnshēn,代,3646
hsk6_0047,HSK 6,本土,běntǔ,名,3647
hsk6_0048,HSK 6,逼,bī,动,3648
hsk6_0049,HSK 6,比方,bǐfang,动,3649
hsk6_0050,HSK 6,比重,bǐzhòng,名,3650
hsk6_0051,HSK 6,闭,bì,动,3651
hsk6_0052,HSK 6,避,bì,动,3652
hsk6_0053,HSK 6,必修,bìxiū,形,3653
hsk6_0054,HSK 6,编,biān,动,3654
hsk6_0055,HSK 6,编辑,biānjí,动、名,3655
hsk6_0056,HSK 6,编写,biānxiě,动,3656
hsk6_0057,HSK 6,遍地,biàndì,动、副,3657
hsk6_0058,HSK 6,便捷,biànjié,形,3658
hsk6_0059,HSK 6,变质,biànzhì,动,3659
hsk6_0060,HSK 6,兵,bīng,名,3660
hsk6_0061,HSK 6,病毒,bìngdú,名,3661
hsk6_0062,HSK 6,播,bō,动,3662
hsk6_0063,HSK 6,播种,bōzhǒng,动,3663
hsk6_0064,HSK 6,博览会,bólǎnhuì,名,3664
hsk6_0065,HSK 6,薄弱,bóruò,形,3665
hsk6_0066,HSK 6,脖子,bózi,名,3666
hsk6_0067,HSK 6,不耐烦,bú nàifán,,3667
hsk6_0068,HSK 6,不顾,búgù,动,3668
hsk6_0069,HSK 6,不料,búliào,连,3669
hsk6_0070,HSK 6,不适,búshì,形,3670
hsk6_0071,HSK 6,不至于,búzhìyú,动,3671
hsk6_0072,HSK 6,补,bǔ,动,3672
hsk6_0073,HSK 6,捕,bǔ,动,3673
hsk6_0074,HSK 6,补偿,bǔcháng,动,3674
hsk6_0075,HSK 6,补课,bǔkè,动,3675
hsk6_0076,HSK 6,补贴,bǔtiē,动、名,3676
hsk6_0077,HSK 6,补习,bǔxí,动,3677
hsk6_0078,HSK 6,布,bù,名,3678
hsk6_0079,HSK 6,不安,bù’ān,形,3679
hsk6_0080,HSK 6,不曾,bùcéng,副,3680
hsk6_0081,HSK 6,不成,bùchéng,动、形、助,3681
hsk6_0082,HSK 6,不得,bùdé,动,3682
hsk6_0083,HSK 6,部队,bùduì,名,3683
hsk6_0084,HSK 6,不禁,bùjīn,副,3684
hsk6_0085,HSK 6,不时,bùshí,副、名,3685
hsk6_0086,HSK 6,部位,bùwèi,名,3686
hsk6_0087,HSK 6,不许,bùxǔ,动,3687
hsk6_0088,HSK 6,不宜,bùyí,动,3688
hsk6_0089,HSK 6,不已,bùyǐ,动,3689
hsk6_0090,HSK 6,布置,bùzhì,动,3690
hsk6_0091,HSK 6,不止,bùzhǐ,动、副,3691
hsk6_0092,HSK 6,步骤,bùzhòu,名,3692
hsk6_0093,HSK 6,猜测,cāicè,动,3693
hsk6_0094,HSK 6,财产,cáichǎn,名,3694
hsk6_0095,HSK 6,财富,cáifù,名,3695
hsk6_0096,HSK 6,才华,cáihuá,名,3696
hsk6_0097,HSK 6,才能,cáinéng,名,3697
hsk6_0098,HSK 6,财务,cáiwù,名,3698
hsk6_0099,HSK 6,财物,cáiwù,名,3699
hsk6_0100,HSK 6,材质,cáizhì,名,3700
hsk6_0101,HSK 6,踩,cǎi,动,3701
hsk6_0102,HSK 6,采购,cǎigòu,动、名,3702
hsk6_0103,HSK 6,彩虹,cǎihóng,名,3703
hsk6_0104,HSK 6,采集,cǎijí,动,3704
hsk6_0105,HSK 6,采纳,cǎinà,动,3705
hsk6_0106,HSK 6,彩票,cǎipiào,名,3706
hsk6_0107,HSK 6,参展,cānzhǎn,动,3707
hsk6_0108,HSK 6,残疾,cánjí,名,3708
hsk6_0109,HSK 6,仓库,cāngkù,名,3709
hsk6_0110,HSK 6,草原,cǎoyuán,名,3710
hsk6_0111,HSK 6,侧,cè,名、动,3711
hsk6_0112,HSK 6,策划,cèhuà,动,3712
hsk6_0113,HSK 6,测量,cèliáng,动,3713
hsk6_0114,HSK 6,策略,cèlüè,名,3714
hsk6_0115,HSK 6,层次,céngcì,名,3715
hsk6_0116,HSK 6,层面,céngmiàn,名,3716
hsk6_0117,HSK 6,叉,chā,名、动,3717
hsk6_0118,HSK 6,差异,chāyì,名,3718
hsk6_0119,HSK 6,插座,chāzuò,名,3719
hsk6_0120,HSK 6,查询,cháxún,动,3720
hsk6_0121,HSK 6,拆除,chāichú,动,3721
hsk6_0122,HSK 6,产出,chǎnchū,动,3722
hsk6_0123,HSK 6,产地,chǎndì,名,3723
hsk6_0124,HSK 6,肠,cháng,名,3724
hsk6_0125,HSK 6,长短,chángduǎn,名,3725
hsk6_0126,HSK 6,常规,chángguī,名、形,3726
hsk6_0127,HSK 6,常年,chángnián,副、名,3727
hsk6_0128,HSK 6,长寿,chángshòu,形,3728
hsk6_0129,HSK 6,常温,chángwēn,名,3729
hsk6_0130,HSK 6,场次,chǎngcì,名,3730
hsk6_0131,HSK 6,场地,chǎngdì,名,3731
hsk6_0132,HSK 6,场馆,chǎngguǎn,名,3732
hsk6_0133,HSK 6,场合,chǎnghé,名,3733
hsk6_0134,HSK 6,厂家,chǎngjiā,名,3734
hsk6_0135,HSK 6,场景,chǎngjǐng,名,3735
hsk6_0136,HSK 6,场面,chǎngmiàn,名,3736
hsk6_0137,HSK 6,厂商,chǎngshāng,名,3737
hsk6_0138,HSK 6,畅通,chàngtōng,形,3738
hsk6_0139,HSK 6,畅销,chàngxiāo,动,3739
hsk6_0140,HSK 6,抄,chāo,动,3740
hsk6_0141,HSK 6,超越,chāoyuè,动,3741
hsk6_0142,HSK 6,朝代,cháodài,名,3742
hsk6_0143,HSK 6,潮流,cháoliú,名,3743
hsk6_0144,HSK 6,潮湿,cháoshī,形,3744
hsk6_0145,HSK 6,嘲笑,cháoxiào,动,3745
hsk6_0146,HSK 6,炒股,chǎogǔ,动,3746
hsk6_0147,HSK 6,吵架,chǎojià,动,3747
hsk6_0148,HSK 6,撤回,chèhuí,动,3748
hsk6_0149,HSK 6,撤销,chèxiāo,动,3749
hsk6_0150,HSK 6,沉重,chénzhòng,形,3750
hsk6_0151,HSK 6,趁,chèn,介,3751
hsk6_0152,HSK 6,撑,chēng,动,3752
hsk6_0153,HSK 6,称号,chēnghào,名,3753
hsk6_0154,HSK 6,称呼,chēnghu,动、名,3754
hsk6_0155,HSK 6,称作,chēngzuò,动,3755
hsk6_0156,HSK 6,成,chéng,量,3756
hsk6_0157,HSK 6,乘2,chéng,动,3757
hsk6_0158,HSK 6,盛,chéng,动,3758
hsk6_0159,HSK 6,承办,chéngbàn,动,3759
hsk6_0160,HSK 6,惩罚,chéngfá,动,3760
hsk6_0161,HSK 6,成交,chéngjiāo,动,3761
hsk6_0162,HSK 6,承诺,chéngnuò,动,3762
hsk6_0163,HSK 6,成千上万,chéngqiān-shàngwàn,,3763
hsk6_0164,HSK 6,呈现,chéngxiàn,动,3764
hsk6_0165,HSK 6,成效,chéngxiào,名,3765
hsk6_0166,HSK 6,诚信,chéngxìn,形,3766
hsk6_0167,HSK 6,成语,chéngyǔ,名,3767
hsk6_0168,HSK 6,城镇,chéngzhèn,名,3768
hsk6_0169,HSK 6,持久,chíjiǔ,形,3769
hsk6_0170,HSK 6,持有,chíyǒu,动,3770
hsk6_0171,HSK 6,尺,chǐ,量、名,3771
hsk6_0172,HSK 6,尺寸,chǐcùn,名,3772
hsk6_0173,HSK 6,冲动,chōngdòng,名、形,3773
hsk6_0174,HSK 6,冲击,chōngjī,动,3774
hsk6_0175,HSK 6,充实,chōngshí,形、动,3775
hsk6_0176,HSK 6,冲突,chōngtū,动,3776
hsk6_0177,HSK 6,崇拜,chóngbài,动,3777
hsk6_0178,HSK 6,重建,chóngjiàn,动,3778
hsk6_0179,HSK 6,冲,chòng,动、介,3779
hsk6_0180,HSK 6,抽奖,chōujiǎng,动,3780
hsk6_0181,HSK 6,抽象,chōuxiàng,形,3781
hsk6_0182,HSK 6,愁,chóu,动,3782
hsk6_0183,HSK 6,筹备,chóubèi,动,3783
hsk6_0184,HSK 6,初步,chūbù,形,3784
hsk6_0185,HSK 6,出场,chūchǎng,动,3785
hsk6_0186,HSK 6,初等,chūděng,形,3786
hsk6_0187,HSK 6,出境,chūjìng,动,3787
hsk6_0188,HSK 6,出力,chūlì,动,3788
hsk6_0189,HSK 6,出名,chūmíng,形,3789
hsk6_0190,HSK 6,出入,chūrù,名,3790
hsk6_0191,HSK 6,出示,chūshì,动,3791
hsk6_0192,HSK 6,出游,chūyóu,动,3792
hsk6_0193,HSK 6,出于,chūyú,动,3793
hsk6_0194,HSK 6,除,chú,动、介,3794
hsk6_0195,HSK 6,除非,chúfēi,连,3795
hsk6_0196,HSK 6,储存,chǔcún,动,3796
hsk6_0197,HSK 6,处罚,chǔfá,动,3797
hsk6_0198,HSK 6,储蓄,chǔxù,动、名,3798
hsk6_0199,HSK 6,处处,chùchù,副,3799
hsk6_0200,HSK 6,穿过,chuānguò,动,3800
hsk6_0201,HSK 6,传承,chuánchéng,动,3801
hsk6_0202,HSK 6,传达,chuándá,动,3802
hsk6_0203,HSK 6,传染,chuánrǎn,动,3803
hsk6_0204,HSK 6,传染病,chuánrǎnbìng,名,3804
hsk6_0205,HSK 6,传授,chuánshòu,动,3805
hsk6_0206,HSK 6,传输,chuánshū,动,3806
hsk6_0207,HSK 6,传真,chuánzhēn,名,3807
hsk6_0208,HSK 6,船只,chuánzhī,名,3808
hsk6_0209,HSK 6,串,chuàn,名、量,3809
hsk6_0210,HSK 6,窗口,chuāngkǒu,名,3810
hsk6_0211,HSK 6,闯,chuǎng,动,3811
hsk6_0212,HSK 6,创办,chuàngbàn,动,3812
hsk6_0213,HSK 6,创建,chuàngjiàn,动,3813
hsk6_0214,HSK 6,创立,chuànglì,动,3814
hsk6_0215,HSK 6,创意,chuàngyì,名、动,3815
hsk6_0216,HSK 6,垂直,chuízhí,动,3816
hsk6_0217,HSK 6,纯,chún,形、副,3817
hsk6_0218,HSK 6,瓷器,cíqì,名,3818
hsk6_0219,HSK 6,此刻,cǐkè,名,3819
hsk6_0220,HSK 6,刺,cì,动、名,3820
hsk6_0221,HSK 6,次数,cìshù,名,3821
hsk6_0222,HSK 6,匆匆,cōngcōng,形,3822
hsk6_0223,HSK 6,匆忙,cōngmáng,形,3823
hsk6_0224,HSK 6,从未,cóngwèi,副,3824
hsk6_0225,HSK 6,从业,cóngyè,动,3825
hsk6_0226,HSK 6,醋,cù,名,3826
hsk6_0227,HSK 6,脆,cuì,形,3827
hsk6_0228,HSK 6,脆弱,cuìruò,形,3828
hsk6_0229,HSK 6,村庄,cūnzhuāng,名,3829
hsk6_0230,HSK 6,存储,cúnchǔ,动,3830
hsk6_0231,HSK 6,寸,cùn,量,3831
hsk6_0232,HSK 6,挫折,cuòzhé,动,3832
hsk6_0233,HSK 6,搭,dā,动,3833
hsk6_0234,HSK 6,搭配,dāpèi,动、形,3834
hsk6_0235,HSK 6,答复,dáfù,动,3835
hsk6_0236,HSK 6,打交道,dǎ jiāodao,,3836
hsk6_0237,HSK 6,打动,dǎdòng,动,3837
hsk6_0238,HSK 6,打击,dǎjī,动,3838
hsk6_0239,HSK 6,打架,dǎjià,动,3839
hsk6_0240,HSK 6,打卡,dǎkǎ,动,3840
hsk6_0241,HSK 6,打雷,dǎléi,动,3841
hsk6_0242,HSK 6,打造,dǎzào,动,3842
hsk6_0243,HSK 6,打仗,dǎzhàng,动,3843
hsk6_0244,HSK 6,大臣,dàchén,名,3844
hsk6_0245,HSK 6,大吃一惊,dàchī-yìjīng,,3845
hsk6_0246,HSK 6,大地,dàdì,名,3846
hsk6_0247,HSK 6,大都,dàdū,副,3847
hsk6_0248,HSK 6,大方,dàfang,形,3848
hsk6_0249,HSK 6,大幅,dàfú,副,3849
hsk6_0250,HSK 6,大伙儿,dàhuǒr,代,3850
hsk6_0251,HSK 6,大使,dàshǐ,名,3851
hsk6_0252,HSK 6,大师,dàshī,名,3852
hsk6_0253,HSK 6,大洋洲,Dàyángzhōu,名,3853
hsk6_0254,HSK 6,大致,dàzhì,形、副,3854
hsk6_0255,HSK 6,呆,dāi,形,3855
hsk6_0256,HSK 6,待,dài,动,3856
hsk6_0257,HSK 6,代价,dàijià,名,3857
hsk6_0258,HSK 6,贷款,dàikuǎn,动、名,3858
hsk6_0259,HSK 6,代理,dàilǐ,动,3859
hsk6_0260,HSK 6,带领,dàilǐng,动,3860
hsk6_0261,HSK 6,单纯,dānchún,形,3861
hsk6_0262,HSK 6,单调,dāndiào,形,3862
hsk6_0263,HSK 6,耽误,dānwu,动,3863
hsk6_0264,HSK 6,担忧,dānyōu,动,3864
hsk6_0265,HSK 6,蛋白质,dànbáizhì,名,3865
hsk6_0266,HSK 6,诞生,dànshēng,动,3866
hsk6_0267,HSK 6,当场,dāngchǎng,副,3867
hsk6_0268,HSK 6,当初,dāngchū,名,3868
hsk6_0269,HSK 6,当代,dāngdài,名,3869
hsk6_0270,HSK 6,当今,dāngjīn,名,3870
hsk6_0271,HSK 6,当面,dāngmiàn,副,3871
hsk6_0272,HSK 6,当下,dāngxià,名、副,3872
hsk6_0273,HSK 6,当选,dāngxuǎn,动,3873
hsk6_0274,HSK 6,档案,dàng’àn,名,3874
hsk6_0275,HSK 6,当天,dàngtiān,名,3875
hsk6_0276,HSK 6,岛,dǎo,名,3876
hsk6_0277,HSK 6,倒闭,dǎobì,动,3877
hsk6_0278,HSK 6,倒车,dǎochē,动,3878
hsk6_0279,HSK 6,导师,dǎoshī,名,3879
hsk6_0280,HSK 6,道德,dàodé,名、形,3880
hsk6_0281,HSK 6,倒是,dàoshì,副,3881
hsk6_0282,HSK 6,得了,déle,动、助,3882
hsk6_0283,HSK 6,得以,déyǐ,动,3883
hsk6_0284,HSK 6,得知,dézhī,动,3884
hsk6_0285,HSK 6,灯笼,dēnglong,名,3885
hsk6_0286,HSK 6,等级,děngjí,名,3886
hsk6_0287,HSK 6,滴,dī,动、量,3887
hsk6_0288,HSK 6,低碳,dītàn,形,3888
hsk6_0289,HSK 6,抵达,dǐdá,动,3889
hsk6_0290,HSK 6,抵抗,dǐkàng,动,3890
hsk6_0291,HSK 6,地道,dìdao,形,3891
hsk6_0292,HSK 6,地方,dìfāng,名,3892
hsk6_0293,HSK 6,地形,dìxíng,名,3893
hsk6_0294,HSK 6,地域,dìyù,名,3894
hsk6_0295,HSK 6,地质,dìzhì,名,3895
hsk6_0296,HSK 6,点击,diǎnjī,动,3896
hsk6_0297,HSK 6,典礼,diǎnlǐ,名,3897
hsk6_0298,HSK 6,点燃,diǎnrán,动,3898
hsk6_0299,HSK 6,典型,diǎnxíng,名、形,3899
hsk6_0300,HSK 6,电饭锅,diànfànguō,名,3900
hsk6_0301,HSK 6,电力,diànlì,名,3901
hsk6_0302,HSK 6,店铺,diànpù,名,3902
hsk6_0303,HSK 6,电源,diànyuán,名,3903
hsk6_0304,HSK 6,吊,diào,动,3904
hsk6_0305,HSK 6,调动,diàodòng,动,3905
hsk6_0306,HSK 6,钓鱼,diàoyú,动,3906
hsk6_0307,HSK 6,跌,diē,动,3907
hsk6_0308,HSK 6,顶,dǐng,名、动、量,3908
hsk6_0309,HSK 6,订单,dìngdān,名,3909
hsk6_0310,HSK 6,订婚,dìnghūn,动,3910
hsk6_0311,HSK 6,定价,dìngjià,动、名,3911
hsk6_0312,HSK 6,定时,dìngshí,动、名,3912
hsk6_0313,HSK 6,定位,dìngwèi,动、名,3913
hsk6_0314,HSK 6,定义,dìngyì,名、动,3914
hsk6_0315,HSK 6,定制,dìngzhì,动,3915
hsk6_0316,HSK 6,栋,dòng,量,3916
hsk6_0317,HSK 6,动机,dòngjī,名,3917
hsk6_0318,HSK 6,动力,dònglì,名,3918
hsk6_0319,HSK 6,动漫,dòngmàn,名,3919
hsk6_0320,HSK 6,动态,dòngtài,名、形,3920
hsk6_0321,HSK 6,动听,dòngtīng,形,3921
hsk6_0322,HSK 6,逗,dòu,动、形,3922
hsk6_0323,HSK 6,斗争,dòuzhēng,动、名,3923
hsk6_0324,HSK 6,都市,dūshì,名,3924
hsk6_0325,HSK 6,毒,dú,名、动、形,3925
hsk6_0326,HSK 6,渡,dù,动,3926
hsk6_0327,HSK 6,端,duān,动,3927
hsk6_0328,HSK 6,短缺,duǎnquē,动,3928
hsk6_0329,HSK 6,对称,duìchèn,形,3929
hsk6_0330,HSK 6,对接,duìjiē,动,3930
hsk6_0331,HSK 6,对抗,duìkàng,动,3931
hsk6_0332,HSK 6,对立,duìlì,动,3932
hsk6_0333,HSK 6,对应,duìyìng,动、形,3933
hsk6_0334,HSK 6,蹲,dūn,动,3934
hsk6_0335,HSK 6,顿时,dùnshí,副,3935
hsk6_0336,HSK 6,多才多艺,duōcái-duōyì,,3936
hsk6_0337,HSK 6,多亏,duōkuī,动,3937
hsk6_0338,HSK 6,多媒体,duōméitǐ,名,3938
hsk6_0339,HSK 6,多余,duōyú,动、形,3939
hsk6_0340,HSK 6,多元,duōyuán,形,3940
hsk6_0341,HSK 6,夺,duó,动,3941
hsk6_0342,HSK 6,夺取,duóqǔ,动,3942
hsk6_0343,HSK 6,躲避,duǒbì,动,3943
hsk6_0344,HSK 6,恶心,ěxin,形、动,3944
hsk6_0345,HSK 6,恶劣,èliè,形,3945
hsk6_0346,HSK 6,儿科,érkē,名,3946
hsk6_0347,HSK 6,耳环,ěrhuán,名,3947
hsk6_0348,HSK 6,二氧化碳,èryǎnghuàtàn,名,3948
hsk6_0349,HSK 6,发病,fābìng,动,3949
hsk6_0350,HSK 6,发愁,fāchóu,动,3950
hsk6_0351,HSK 6,发电,fādiàn,动,3951
hsk6_0352,HSK 6,发动,fādòng,动,3952
hsk6_0353,HSK 6,发放,fāfàng,动,3953
hsk6_0354,HSK 6,发光,fāguāng,动,3954
hsk6_0355,HSK 6,发票,fāpiào,名,3955
hsk6_0356,HSK 6,发行,fāxíng,动,3956
hsk6_0357,HSK 6,发炎,fāyán,动,3957
hsk6_0358,HSK 6,发育,fāyù,动,3958
hsk6_0359,HSK 6,法定,fǎdìng,形,3959
hsk6_0360,HSK 6,法官,fǎguān,名,3960
hsk6_0361,HSK 6,法规,fǎguī,名,3961
hsk6_0362,HSK 6,番,fān,量,3962
hsk6_0363,HSK 6,繁忙,fánmáng,形,3963
hsk6_0364,HSK 6,凡是,fánshì,副,3964
hsk6_0365,HSK 6,繁殖,fánzhí,动,3965
hsk6_0366,HSK 6,反馈,fǎnkuì,动,3966
hsk6_0367,HSK 6,反思,fǎnsī,动,3967
hsk6_0368,HSK 6,犯,fàn,动,3968
hsk6_0369,HSK 6,方方面面,fāngfāngmiànmiàn,名,3969
hsk6_0370,HSK 6,方位,fāngwèi,名,3970
hsk6_0371,HSK 6,方言,fāngyán,名,3971
hsk6_0372,HSK 6,妨碍,fáng’ài,动,3972
hsk6_0373,HSK 6,房价,fángjià,名,3973
hsk6_0374,HSK 6,防治,fángzhì,动,3974
hsk6_0375,HSK 6,访谈,fǎngtán,动,3975
hsk6_0376,HSK 6,放大,fàngdà,动,3976
hsk6_0377,HSK 6,放飞,fàngfēi,动,3977
hsk6_0378,HSK 6,飞速,fēisù,副,3978
hsk6_0379,HSK 6,肥,féi,形、动、名,3979
hsk6_0380,HSK 6,肥胖,féipàng,形,3980
hsk6_0381,HSK 6,肥沃,féiwò,形,3981
hsk6_0382,HSK 6,肺,fèi,名,3982
hsk6_0383,HSK 6,肺炎,fèiyán,名,3983
hsk6_0384,HSK 6,分工,fēngōng,动,3984
hsk6_0385,HSK 6,分级,fēnjí,动,3985
hsk6_0386,HSK 6,分期,fēnqī,动,3986
hsk6_0387,HSK 6,分散,fēnsàn,形、动,3987
hsk6_0388,HSK 6,氛围,fēnwéi,名,3988
hsk6_0389,HSK 6,粉,fěn,名、形,3989
hsk6_0390,HSK 6,愤怒,fènnù,形,3990
hsk6_0391,HSK 6,封闭,fēngbì,动,3991
hsk6_0392,HSK 6,风光,fēngguāng,名,3992
hsk6_0393,HSK 6,风力,fēnglì,名,3993
hsk6_0394,HSK 6,丰收,fēngshōu,动,3994
hsk6_0395,HSK 6,风雨,fēngyǔ,名,3995
hsk6_0396,HSK 6,奉献,fèngxiàn,动,3996
hsk6_0397,HSK 6,夫人,fūrén,名,3997
hsk6_0398,HSK 6,服,fú,动,3998
hsk6_0399,HSK 6,浮,fú,动,3999
hsk6_0400,HSK 6,服从,fúcóng,动,4000
hsk6_0401,HSK 6,幅度,fúdù,名,4001
hsk6_0402,HSK 6,符号,fúhào,名,4002
hsk6_0403,HSK 6,福利,fúlì,名、动,4003
hsk6_0404,HSK 6,服用,fúyòng,动,4004
hsk6_0405,HSK 6,辅导,fǔdǎo,动,4005
hsk6_0406,HSK 6,辅助,fǔzhù,动、形,4006
hsk6_0407,HSK 6,副2,fù,形,4007
hsk6_0408,HSK 6,覆盖,fùgài,动,4008
hsk6_0409,HSK 6,附件,fùjiàn,名,4009
hsk6_0410,HSK 6,负面,fùmiàn,形,4010
hsk6_0411,HSK 6,富裕,fùyù,形、动,4011
hsk6_0412,HSK 6,赋予,fùyǔ,动,4012
hsk6_0413,HSK 6,该2,gāi,代,4013
hsk6_0414,HSK 6,改编,gǎibiān,动,4014
hsk6_0415,HSK 6,改造,gǎizào,动,4015
hsk6_0416,HSK 6,概率,gàilǜ,名,4016
hsk6_0417,HSK 6,肝,gān,名,4017
hsk6_0418,HSK 6,干脆,gāncuì,形、副,4018
hsk6_0419,HSK 6,尴尬,gāngà,形,4019
hsk6_0420,HSK 6,干旱,gānhàn,形,4020
hsk6_0421,HSK 6,干扰,gānrǎo,动,4021
hsk6_0422,HSK 6,干燥,gānzào,形,4022
hsk6_0423,HSK 6,感激,gǎnjī,动,4023
hsk6_0424,HSK 6,赶忙,gǎnmáng,副,4024
hsk6_0425,HSK 6,感染,gǎnrǎn,动,4025
hsk6_0426,HSK 6,感想,gǎnxiǎng,名,4026
hsk6_0427,HSK 6,钢笔,gāngbǐ,名,4027
hsk6_0428,HSK 6,港口,gǎngkǒu,名,4028
hsk6_0429,HSK 6,岗位,gǎngwèi,名,4029
hsk6_0430,HSK 6,高层,gāocéng,名、形,4030
hsk6_0431,HSK 6,高超,gāochāo,形,4031
hsk6_0432,HSK 6,高等,gāoděng,形,4032
hsk6_0433,HSK 6,高端,gāoduān,形、名,4033
hsk6_0434,HSK 6,高峰,gāofēng,名,4034
hsk6_0435,HSK 6,高尚,gāoshàng,形,4035
hsk6_0436,HSK 6,高手,gāoshǒu,名,4036
hsk6_0437,HSK 6,高新技术,gāoxīn-jìshù,,4037
hsk6_0438,HSK 6,高原,gāoyuán,名,4038
hsk6_0439,HSK 6,稿件,gǎojiàn,名,4039
hsk6_0440,HSK 6,稿子,gǎozi,名,4040
hsk6_0441,HSK 6,割,gē,动,4041
hsk6_0442,HSK 6,歌唱,gēchàng,动,4042
hsk6_0443,HSK 6,隔壁,gébì,名,4043
hsk6_0444,HSK 6,革命,gémìng,动、形,4044
hsk6_0445,HSK 6,个体,gètǐ,名,4045
hsk6_0446,HSK 6,给予,jǐyǔ,动,4046
hsk6_0447,HSK 6,跟前,gēnqián,名,4047
hsk6_0448,HSK 6,跟随,gēnsuí,动,4048
hsk6_0449,HSK 6,跟踪,gēnzōng,动,4049
hsk6_0450,HSK 6,公,gōng,形,4050
hsk6_0451,HSK 6,宫,gōng,名,4051
hsk6_0452,HSK 6,公安,gōng’ān,名,4052
hsk6_0453,HSK 6,工地,gōngdì,名,4053
hsk6_0454,HSK 6,工夫,gōngfu,名,4054
hsk6_0455,HSK 6,公告,gōnggào,动、名,4055
hsk6_0456,HSK 6,供给,gōngjǐ,动,4056
hsk6_0457,HSK 6,攻击,gōngjī,动,4057
hsk6_0458,HSK 6,公开,gōngkāi,形、动,4058
hsk6_0459,HSK 6,公民,gōngmín,名,4059
hsk6_0460,HSK 6,公认,gōngrèn,动,4060
hsk6_0461,HSK 6,功效,gōngxiào,名,4061
hsk6_0462,HSK 6,工序,gōngxù,名,4062
hsk6_0463,HSK 6,公益,gōngyì,名,4063
hsk6_0464,HSK 6,供应,gōngyìng,动,4064
hsk6_0465,HSK 6,公元,gōngyuán,名,4065
hsk6_0466,HSK 6,公正,gōngzhèng,形,4066
hsk6_0467,HSK 6,公众,gōngzhòng,名,4067
hsk6_0468,HSK 6,公主,gōngzhǔ,名,4068
hsk6_0469,HSK 6,巩固,gǒnggù,形、动,4069
hsk6_0470,HSK 6,共计,gòngjì,动,4070
hsk6_0471,HSK 6,沟,gōu,名,4071
hsk6_0472,HSK 6,构造,gòuzào,动,4072
hsk6_0473,HSK 6,孤独,gūdú,形,4073
hsk6_0474,HSK 6,姑姑,gūgu,名,4074
hsk6_0475,HSK 6,古典,gǔdiǎn,形,4075
hsk6_0476,HSK 6,古迹,gǔjì,名,4076
hsk6_0477,HSK 6,股票,gǔpiào,名,4077
hsk6_0478,HSK 6,古人,gǔrén,名,4078
hsk6_0479,HSK 6,股市,gǔshì,名,4079
hsk6_0480,HSK 6,骨头,gǔtou,名,4080
hsk6_0481,HSK 6,鼓舞,gǔwǔ,动、形,4081
hsk6_0482,HSK 6,顾,gù,动,4082
hsk6_0483,HSK 6,固体,gùtǐ,名,4083
hsk6_0484,HSK 6,顾问,gùwèn,名,4084
