# Extracted subset of Unihan_IRGSources.txt (kTotalStrokes field only)
# Source: Unicode Character Database, Unihan Database
# Full release: Unicode 17.0.0
# Original file: Unihan_IRGSources.txt (from Unihan.zip)
# Official source URL: https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip
# Unihan.zip sha256: f7a48b2b545acfaa77b2d607ae28747404ce02baefee16396c5d2d7a8ef34b5e
# Unihan_IRGSources.txt internal header: Date: 2025-07-24 00:00:00 GMT [KL], Unicode Version 17.0.0
# Retrieved: 2026-09-05
# License: Unicode License v3 (see https://www.unicode.org/license.txt) -- (c) 2025 Unicode, Inc.
# This is a FILTERED SUBSET containing only the kTotalStrokes lines for
# the 1940 distinct Han characters actually used in this project's HSK1-6
# vocabulary (data/hsk/hsk{1..6}/hsk{N}_vocabulary_production.json,
# word field, after stripping the 12 known digit-suffix disambiguation
# artifacts). Regenerate via extract_vocabulary_characters.py against a
# freshly pinned Unihan.zip if the character set changes.
# Format (unchanged from the original Unihan file): U+XXXX<TAB>kTotalStrokes<TAB>VALUE
U+60E0	kTotalStrokes	12
U+60E7	kTotalStrokes	11
U+60E9	kTotalStrokes	12
U+60EF	kTotalStrokes	11
U+60F3	kTotalStrokes	13
U+6101	kTotalStrokes	13
U+6109	kTotalStrokes	12
U+610F	kTotalStrokes	13
U+611F	kTotalStrokes	13
U+6124	kTotalStrokes	12
U+613F	kTotalStrokes	14
U+614E	kTotalStrokes	13
U+6155	kTotalStrokes	14
U+6162	kTotalStrokes	14
U+6167	kTotalStrokes	15
U+6170	kTotalStrokes	15
U+61BE	kTotalStrokes	16
U+61C2	kTotalStrokes	15
U+61D2	kTotalStrokes	16
U+620F	kTotalStrokes	6
U+6210	kTotalStrokes	6
U+6211	kTotalStrokes	7
U+6212	kTotalStrokes	7
U+6216	kTotalStrokes	8
U+6218	kTotalStrokes	9
U+621A	kTotalStrokes	11
U+622A	kTotalStrokes	14
U+6234	kTotalStrokes	17
U+6237	kTotalStrokes	4
U+623F	kTotalStrokes	8
U+6240	kTotalStrokes	8
U+6247	kTotalStrokes	10
U+624B	kTotalStrokes	4
U+624D	kTotalStrokes	3
U+624E	kTotalStrokes	4
U+6251	kTotalStrokes	5
U+6253	kTotalStrokes	5
U+6254	kTotalStrokes	5
U+6258	kTotalStrokes	6
U+6263	kTotalStrokes	6
U+6267	kTotalStrokes	6
U+6269	kTotalStrokes	6
U+626B	kTotalStrokes	6
U+626C	kTotalStrokes	6
U+626D	kTotalStrokes	7
U+626E	kTotalStrokes	7
U+6270	kTotalStrokes	7
U+6276	kTotalStrokes	7
U+6279	kTotalStrokes	7
U+627E	kTotalStrokes	7
U+627F	kTotalStrokes	8
U+6280	kTotalStrokes	7
U+6284	kTotalStrokes	7
U+628A	kTotalStrokes	7
U+6291	kTotalStrokes	7
U+6293	kTotalStrokes	7
U+6295	kTotalStrokes	7
U+6297	kTotalStrokes	7
U+6298	kTotalStrokes	7
U+629B	kTotalStrokes	7
U+62A2	kTotalStrokes	7
U+62A4	kTotalStrokes	7
U+62A5	kTotalStrokes	7
U+62AB	kTotalStrokes	8
U+62AC	kTotalStrokes	8
U+62B1	kTotalStrokes	8
U+62B5	kTotalStrokes	8
U+62BC	kTotalStrokes	8
U+62BD	kTotalStrokes	8
U+62C5	kTotalStrokes	8
U+62C6	kTotalStrokes	8
U+62C9	kTotalStrokes	8
U+62CD	kTotalStrokes	8
U+62D0	kTotalStrokes	8
U+62D2	kTotalStrokes	7
U+62D4	kTotalStrokes	8
U+62D6	kTotalStrokes	8
U+62DB	kTotalStrokes	8
U+62DC	kTotalStrokes	9
U+62DF	kTotalStrokes	7
U+62E5	kTotalStrokes	8
U+62E6	kTotalStrokes	8
U+62E8	kTotalStrokes	8
U+62E9	kTotalStrokes	8
U+62EC	kTotalStrokes	9
U+62FC	kTotalStrokes	9
U+62FE	kTotalStrokes	9
U+62FF	kTotalStrokes	10
U+6301	kTotalStrokes	9
U+6302	kTotalStrokes	9
U+6307	kTotalStrokes	9
U+6309	kTotalStrokes	9
U+6311	kTotalStrokes	9
U+6316	kTotalStrokes	9
U+6321	kTotalStrokes	9
U+6323	kTotalStrokes	9
U+6324	kTotalStrokes	9
U+6325	kTotalStrokes	9
U+632B	kTotalStrokes	10
U+633A	kTotalStrokes	9
U+6349	kTotalStrokes	10
U+6350	kTotalStrokes	10
U+6355	kTotalStrokes	10
U+635F	kTotalStrokes	10
U+6361	kTotalStrokes	10
U+6362	kTotalStrokes	10
U+6367	kTotalStrokes	11
U+636E	kTotalStrokes	11
U+6377	kTotalStrokes	11
U+6388	kTotalStrokes	11
U+6389	kTotalStrokes	11
U+638C	kTotalStrokes	12
U+638F	kTotalStrokes	11
U+6392	kTotalStrokes	11
U+63A2	kTotalStrokes	11
U+63A5	kTotalStrokes	11
U+63A7	kTotalStrokes	11
U+63A8	kTotalStrokes	11
U+63AA	kTotalStrokes	11
U+63CF	kTotalStrokes	11
U+63D0	kTotalStrokes	12
U+63D2	kTotalStrokes	12
U+63E1	kTotalStrokes	12
U+63F4	kTotalStrokes	12
U+641C	kTotalStrokes	12
U+641E	kTotalStrokes	13
U+642C	kTotalStrokes	13
U+642D	kTotalStrokes	12
U+643A	kTotalStrokes	13
U+6444	kTotalStrokes	13
U+6446	kTotalStrokes	13
U+6447	kTotalStrokes	13
U+6454	kTotalStrokes	14
U+6458	kTotalStrokes	14
U+6469	kTotalStrokes	15
U+6478	kTotalStrokes	13
U+6491	kTotalStrokes	15
U+6492	kTotalStrokes	15
U+649E	kTotalStrokes	15
U+64A4	kTotalStrokes	15
U+64AD	kTotalStrokes	15
U+64C5	kTotalStrokes	16
U+64CD	kTotalStrokes	16
U+64E6	kTotalStrokes	17
U+652F	kTotalStrokes	4
U+6536	kTotalStrokes	6
U+6539	kTotalStrokes	7
U+653B	kTotalStrokes	7
U+653E	kTotalStrokes	8
U+653F	kTotalStrokes	9
U+6545	kTotalStrokes	9
U+6548	kTotalStrokes	10
U+654C	kTotalStrokes	10
U+654F	kTotalStrokes	11
U+6551	kTotalStrokes	11
U+6559	kTotalStrokes	11
U+6562	kTotalStrokes	11
U+6563	kTotalStrokes	12
U+656C	kTotalStrokes	12
U+6570	kTotalStrokes	13
U+6572	kTotalStrokes	14
U+6574	kTotalStrokes	16
U+6587	kTotalStrokes	4
U+6597	kTotalStrokes	4
U+6599	kTotalStrokes	10
U+659C	kTotalStrokes	11
U+65A4	kTotalStrokes	4
U+65AD	kTotalStrokes	11
U+65B0	kTotalStrokes	13
U+65B9	kTotalStrokes	4
U+65BD	kTotalStrokes	9
U+65C1	kTotalStrokes	10
U+65C5	kTotalStrokes	10
U+65CB	kTotalStrokes	11
U+65CF	kTotalStrokes	11
U+65D7	kTotalStrokes	14
U+65E0	kTotalStrokes	4
U+65E2	kTotalStrokes	9
U+65E5	kTotalStrokes	4
U+65E6	kTotalStrokes	5
U+65E7	kTotalStrokes	5
U+65E9	kTotalStrokes	6
U+65EC	kTotalStrokes	6
U+65F1	kTotalStrokes	7
U+65F6	kTotalStrokes	7
U+6602	kTotalStrokes	8
U+6606	kTotalStrokes	8
U+660E	kTotalStrokes	8
U+6613	kTotalStrokes	8
U+661F	kTotalStrokes	9
U+6620	kTotalStrokes	9
U+6625	kTotalStrokes	9
U+6628	kTotalStrokes	9
U+662F	kTotalStrokes	9
U+663E	kTotalStrokes	9
U+6652	kTotalStrokes	10
U+6655	kTotalStrokes	10
U+665A	kTotalStrokes	11
U+6668	kTotalStrokes	11
U+666E	kTotalStrokes	12
U+666F	kTotalStrokes	12
U+6670	kTotalStrokes	12
U+6674	kTotalStrokes	12
U+667A	kTotalStrokes	12
U+667E	kTotalStrokes	12
U+6682	kTotalStrokes	12
U+6691	kTotalStrokes	12
U+6696	kTotalStrokes	13
U+6697	kTotalStrokes	13
U+66B4	kTotalStrokes	15
U+66F2	kTotalStrokes	6
U+66F4	kTotalStrokes	7
U+66FE	kTotalStrokes	12
U+66FF	kTotalStrokes	12
U+6700	kTotalStrokes	12
U+6708	kTotalStrokes	4
U+6709	kTotalStrokes	6
U+670B	kTotalStrokes	8
U+670D	kTotalStrokes	8
U+6717	kTotalStrokes	10
U+671B	kTotalStrokes	11
U+671D	kTotalStrokes	12
U+671F	kTotalStrokes	12
U+6728	kTotalStrokes	4
U+672A	kTotalStrokes	5
U+672B	kTotalStrokes	5
U+672C	kTotalStrokes	5
U+672F	kTotalStrokes	5
U+6734	kTotalStrokes	6
U+6735	kTotalStrokes	6
U+673A	kTotalStrokes	6
U+6740	kTotalStrokes	6
U+6742	kTotalStrokes	6
U+6743	kTotalStrokes	6
U+674E	kTotalStrokes	7
U+6750	kTotalStrokes	7
U+6751	kTotalStrokes	7
U+675F	kTotalStrokes	7
U+6761	kTotalStrokes	7
U+6765	kTotalStrokes	7
U+676F	kTotalStrokes	8
U+6770	kTotalStrokes	8
U+677E	kTotalStrokes	8
U+677F	kTotalStrokes	8
U+6781	kTotalStrokes	7
U+6784	kTotalStrokes	8
U+6790	kTotalStrokes	8
U+6795	kTotalStrokes	8
U+6797	kTotalStrokes	8
U+679C	kTotalStrokes	8
U+679D	kTotalStrokes	8
U+67AA	kTotalStrokes	8
U+67AF	kTotalStrokes	9
U+67B6	kTotalStrokes	9
U+67D0	kTotalStrokes	9
U+67D3	kTotalStrokes	9
U+67D4	kTotalStrokes	9
U+67DC	kTotalStrokes	8
U+67E5	kTotalStrokes	9
U+67F4	kTotalStrokes	10
U+67FF	kTotalStrokes	9
U+6807	kTotalStrokes	9
U+680B	kTotalStrokes	9
U+680F	kTotalStrokes	9
U+6811	kTotalStrokes	9
U+6821	kTotalStrokes	10
U+682A	kTotalStrokes	10
U+6837	kTotalStrokes	10
U+6838	kTotalStrokes	10
U+6839	kTotalStrokes	10
U+683C	kTotalStrokes	10
U+6843	kTotalStrokes	10
U+6848	kTotalStrokes	10
U+684C	kTotalStrokes	10
U+6863	kTotalStrokes	10
U+6865	kTotalStrokes	10
U+6876	kTotalStrokes	11
U+6881	kTotalStrokes	11
U+6885	kTotalStrokes	11
U+68A6	kTotalStrokes	11
U+68A8	kTotalStrokes	11
U+68AF	kTotalStrokes	11
U+68B0	kTotalStrokes	11
U+68C0	kTotalStrokes	11
U+68C9	kTotalStrokes	12
U+68CB	kTotalStrokes	12
U+68CD	kTotalStrokes	12
U+68D2	kTotalStrokes	12
U+68D5	kTotalStrokes	12
U+68EE	kTotalStrokes	12
U+68F5	kTotalStrokes	12
U+6905	kTotalStrokes	12
U+690D	kTotalStrokes	12
U+690E	kTotalStrokes	12
U+6912	kTotalStrokes	12
U+695A	kTotalStrokes	13
U+697C	kTotalStrokes	13
U+6982	kTotalStrokes	13
U+699C	kTotalStrokes	14
U+6A21	kTotalStrokes	14
U+6A2A	kTotalStrokes	15
U+6A58	kTotalStrokes	16
U+6A59	kTotalStrokes	16
U+6A61	kTotalStrokes	15
U+6B20	kTotalStrokes	4
U+6B21	kTotalStrokes	6
U+6B22	kTotalStrokes	6
U+6B23	kTotalStrokes	8
U+6B27	kTotalStrokes	8
U+6B32	kTotalStrokes	11
U+6B3A	kTotalStrokes	12
U+6B3E	kTotalStrokes	12
U+6B47	kTotalStrokes	13
U+6B49	kTotalStrokes	14
U+6B4C	kTotalStrokes	14
U+6B62	kTotalStrokes	4
U+6B63	kTotalStrokes	5
U+6B64	kTotalStrokes	6
U+6B65	kTotalStrokes	7
U+6B66	kTotalStrokes	8
U+6B6A	kTotalStrokes	9
U+6B7B	kTotalStrokes	6
U+6B8A	kTotalStrokes	10
U+6B8B	kTotalStrokes	9
U+6B96	kTotalStrokes	12
U+6BB5	kTotalStrokes	9
U+6BCD	kTotalStrokes	5
U+6BCF	kTotalStrokes	7
U+6BD2	kTotalStrokes	9
U+6BD4	kTotalStrokes	4
U+6BD5	kTotalStrokes	6
U+6BDB	kTotalStrokes	4
U+6BEB	kTotalStrokes	11
U+6C0F	kTotalStrokes	4
U+6C11	kTotalStrokes	5
U+6C14	kTotalStrokes	4
U+6C1B	kTotalStrokes	8
U+6C27	kTotalStrokes	10
U+6C34	kTotalStrokes	4
U+6C38	kTotalStrokes	5
U+6C41	kTotalStrokes	5
U+6C42	kTotalStrokes	7
U+6C47	kTotalStrokes	5
U+6C49	kTotalStrokes	5
U+6C57	kTotalStrokes	6
U+6C5F	kTotalStrokes	6
U+6C60	kTotalStrokes	6
U+6C61	kTotalStrokes	6
U+6C64	kTotalStrokes	6
U+6C70	kTotalStrokes	7
U+6C7D	kTotalStrokes	7
U+6C83	kTotalStrokes	7
U+6C89	kTotalStrokes	7
U+6C99	kTotalStrokes	7
U+6C9F	kTotalStrokes	7
U+6CA1	kTotalStrokes	7
U+6CB3	kTotalStrokes	8
U+6CB9	kTotalStrokes	8
U+6CBB	kTotalStrokes	8
U+6CBF	kTotalStrokes	8
U+6CC9	kTotalStrokes	9
U+6CD5	kTotalStrokes	8
U+6CDB	kTotalStrokes	7
U+6CE1	kTotalStrokes	8
U+6CE5	kTotalStrokes	8
U+6CE8	kTotalStrokes	8
U+6CEA	kTotalStrokes	8
U+6CF3	kTotalStrokes	8
U+6CFC	kTotalStrokes	8
U+6D01	kTotalStrokes	9
U+6D0B	kTotalStrokes	9
U+6D12	kTotalStrokes	9
U+6D17	kTotalStrokes	9
U+6D1E	kTotalStrokes	9
U+6D2A	kTotalStrokes	9
U+6D32	kTotalStrokes	9
U+6D3B	kTotalStrokes	9
U+6D3E	kTotalStrokes	9
U+6D41	kTotalStrokes	10
U+6D45	kTotalStrokes	8
U+6D46	kTotalStrokes	10
U+6D47	kTotalStrokes	9
U+6D4B	kTotalStrokes	9
U+6D4E	kTotalStrokes	9
U+6D4F	kTotalStrokes	9
U+6D53	kTotalStrokes	9
U+6D6A	kTotalStrokes	10
U+6D6E	kTotalStrokes	10
U+6D74	kTotalStrokes	10
U+6D77	kTotalStrokes	10
U+6D88	kTotalStrokes	10
U+6D89	kTotalStrokes	10
U+6D8C	kTotalStrokes	10
U+6DA6	kTotalStrokes	10
U+6DA8	kTotalStrokes	10
U+6DB2	kTotalStrokes	11
U+6DB5	kTotalStrokes	11
U+6DCB	kTotalStrokes	11
U+6DD8	kTotalStrokes	11
U+6DE1	kTotalStrokes	11
U+6DF1	kTotalStrokes	11
U+6DF7	kTotalStrokes	11
U+6DF9	kTotalStrokes	11
U+6DFB	kTotalStrokes	11
U+6E05	kTotalStrokes	11
U+6E10	kTotalStrokes	11
U+6E20	kTotalStrokes	11
U+6E21	kTotalStrokes	12
U+6E29	kTotalStrokes	12
U+6E2F	kTotalStrokes	12
U+6E34	kTotalStrokes	12
U+6E38	kTotalStrokes	12
U+6E56	kTotalStrokes	12
U+6E7F	kTotalStrokes	12
U+6E90	kTotalStrokes	13
U+6ED1	kTotalStrokes	12
U+6EDA	kTotalStrokes	13
U+6EE1	kTotalStrokes	13
U+6EF4	kTotalStrokes	14
U+6F02	kTotalStrokes	14
U+6F0F	kTotalStrokes	14
U+6F14	kTotalStrokes	14
U+6F20	kTotalStrokes	13
U+6F2B	kTotalStrokes	14
U+6F31	kTotalStrokes	14
U+6F5C	kTotalStrokes	15
U+6F6E	kTotalStrokes	15
U+6FA1	kTotalStrokes	16
U+6FC0	kTotalStrokes	16
U+706B	kTotalStrokes	4
U+706D	kTotalStrokes	5
U+706F	kTotalStrokes	6
U+7070	kTotalStrokes	6
U+7075	kTotalStrokes	7
U+707E	kTotalStrokes	7
U+708E	kTotalStrokes	8
U+7092	kTotalStrokes	8
U+70B8	kTotalStrokes	9
U+70B9	kTotalStrokes	9
U+70BC	kTotalStrokes	9
U+70C2	kTotalStrokes	9
U+70C8	kTotalStrokes	10
U+70DF	kTotalStrokes	10
U+70E4	kTotalStrokes	10
U+70E6	kTotalStrokes	10
U+70E7	kTotalStrokes	10
U+70EB	kTotalStrokes	10
U+70ED	kTotalStrokes	10
U+7126	kTotalStrokes	12
U+7136	kTotalStrokes	12
U+7164	kTotalStrokes	13
U+7167	kTotalStrokes	13
U+716E	kTotalStrokes	12
U+718A	kTotalStrokes	14
U+719F	kTotalStrokes	15
U+71AC	kTotalStrokes	14
U+71C3	kTotalStrokes	16
U+71E5	kTotalStrokes	17
U+7206	kTotalStrokes	19
U+722C	kTotalStrokes	8
U+7231	kTotalStrokes	10
U+7236	kTotalStrokes	4
U+7237	kTotalStrokes	6
U+7238	kTotalStrokes	8
U+7247	kTotalStrokes	4
U+7248	kTotalStrokes	8
U+724C	kTotalStrokes	12
U+7259	kTotalStrokes	4
U+725B	kTotalStrokes	4
U+7262	kTotalStrokes	7
U+7269	kTotalStrokes	8
U+7275	kTotalStrokes	9
U+7279	kTotalStrokes	10
U+72AF	kTotalStrokes	5
U+72B6	kTotalStrokes	7
U+72B9	kTotalStrokes	7
U+72C2	kTotalStrokes	7
U+72D7	kTotalStrokes	8
U+72E0	kTotalStrokes	9
U+72EC	kTotalStrokes	9
U+72EE	kTotalStrokes	9
U+72FC	kTotalStrokes	10
U+731C	kTotalStrokes	11
U+732A	kTotalStrokes	11
U+732B	kTotalStrokes	11
U+732E	kTotalStrokes	13
U+7334	kTotalStrokes	12
U+7387	kTotalStrokes	11
U+7389	kTotalStrokes	5
U+738B	kTotalStrokes	4
U+73A9	kTotalStrokes	8
U+73AB	kTotalStrokes	8
U+73AF	kTotalStrokes	8
U+73B0	kTotalStrokes	8
U+73BB	kTotalStrokes	9
U+73CD	kTotalStrokes	9
U+73E0	kTotalStrokes	10
U+73ED	kTotalStrokes	10
U+7403	kTotalStrokes	11
U+7406	kTotalStrokes	11
U+7434	kTotalStrokes	12
U+7470	kTotalStrokes	13
U+7483	kTotalStrokes	14
U+74DC	kTotalStrokes	5
U+74F6	kTotalStrokes	10
U+74F7	kTotalStrokes	10
U+751A	kTotalStrokes	9
U+751C	kTotalStrokes	11
U+751F	kTotalStrokes	5
U+7525	kTotalStrokes	12
U+7528	kTotalStrokes	5
U+7530	kTotalStrokes	5
U+7531	kTotalStrokes	5
U+7532	kTotalStrokes	5
U+7533	kTotalStrokes	5
U+7535	kTotalStrokes	5
U+7537	kTotalStrokes	7
U+753B	kTotalStrokes	8
U+7545	kTotalStrokes	8
U+754C	kTotalStrokes	9
U+7559	kTotalStrokes	10
U+7565	kTotalStrokes	11
U+756A	kTotalStrokes	12
U+7591	kTotalStrokes	14
U+7597	kTotalStrokes	7
U+75AB	kTotalStrokes	9
U+75AF	kTotalStrokes	9
U+75B2	kTotalStrokes	10
U+75BC	kTotalStrokes	10
U+75BE	kTotalStrokes	10
U+75C5	kTotalStrokes	10
U+75C7	kTotalStrokes	10
U+75D2	kTotalStrokes	11
U+75D5	kTotalStrokes	11
U+75DB	kTotalStrokes	12
U+7626	kTotalStrokes	14
U+767B	kTotalStrokes	12
U+767D	kTotalStrokes	5
U+767E	kTotalStrokes	6
U+7684	kTotalStrokes	8
U+7687	kTotalStrokes	9
U+76AE	kTotalStrokes	5
U+76C6	kTotalStrokes	9
U+76CA	kTotalStrokes	10
U+76D0	kTotalStrokes	10
U+76D1	kTotalStrokes	10
U+76D2	kTotalStrokes	11
U+76D6	kTotalStrokes	11
U+76D8	kTotalStrokes	11
U+76DB	kTotalStrokes	11
U+76EE	kTotalStrokes	5
U+76F2	kTotalStrokes	8
U+76F4	kTotalStrokes	8
U+76F8	kTotalStrokes	9
U+76FC	kTotalStrokes	9
U+76FE	kTotalStrokes	9
U+7701	kTotalStrokes	9
U+7709	kTotalStrokes	9
U+770B	kTotalStrokes	9
U+771F	kTotalStrokes	10
U+7720	kTotalStrokes	10
U+773C	kTotalStrokes	11
U+7740	kTotalStrokes	11
U+7741	kTotalStrokes	11
U+775B	kTotalStrokes	13
U+7761	kTotalStrokes	13
U+7763	kTotalStrokes	13
U+77A7	kTotalStrokes	17
U+77AC	kTotalStrokes	17
U+77DB	kTotalStrokes	5
U+77E5	kTotalStrokes	8
U+77E9	kTotalStrokes	9
U+77ED	kTotalStrokes	12
U+77EE	kTotalStrokes	13
U+77F3	kTotalStrokes	5
U+77FF	kTotalStrokes	8
U+7801	kTotalStrokes	8
U+780D	kTotalStrokes	9
U+7814	kTotalStrokes	9
U+7816	kTotalStrokes	9
U+7834	kTotalStrokes	10
U+7840	kTotalStrokes	10
U+7855	kTotalStrokes	11
U+786C	kTotalStrokes	12
U+786E	kTotalStrokes	12
U+788C	kTotalStrokes	13
U+788D	kTotalStrokes	13
U+788E	kTotalStrokes	13
U+7897	kTotalStrokes	13
U+78B0	kTotalStrokes	13
U+78B3	kTotalStrokes	14
U+793A	kTotalStrokes	5
U+793C	kTotalStrokes	5
U+793E	kTotalStrokes	7
U+7956	kTotalStrokes	9
U+795D	kTotalStrokes	9
U+795E	kTotalStrokes	9
U+7965	kTotalStrokes	10
U+7968	kTotalStrokes	11
U+7978	kTotalStrokes	11
U+7981	kTotalStrokes	13
U+798F	kTotalStrokes	13
U+79BB	kTotalStrokes	10
U+79C0	kTotalStrokes	7
U+79C1	kTotalStrokes	7
U+79CB	kTotalStrokes	9
U+79CD	kTotalStrokes	9
U+79D1	kTotalStrokes	9
U+79D2	kTotalStrokes	9
U+79D8	kTotalStrokes	10
U+79DF	kTotalStrokes	10
U+79E9	kTotalStrokes	10
U+79EF	kTotalStrokes	10
U+79F0	kTotalStrokes	10
U+79FB	kTotalStrokes	11
U+7A0B	kTotalStrokes	12
U+7A0D	kTotalStrokes	12
U+7A0E	kTotalStrokes	12
U+7A33	kTotalStrokes	14
U+7A3B	kTotalStrokes	15
U+7A3C	kTotalStrokes	15
U+7A3F	kTotalStrokes	15
U+7A76	kTotalStrokes	7
U+7A77	kTotalStrokes	7
U+7A7A	kTotalStrokes	8
U+7A7F	kTotalStrokes	9
U+7A81	kTotalStrokes	9
U+7A84	kTotalStrokes	10
U+7A97	kTotalStrokes	12
U+7ACB	kTotalStrokes	5
U+7AD6	kTotalStrokes	9
U+7AD9	kTotalStrokes	10
U+7ADE	kTotalStrokes	10
U+7ADF	kTotalStrokes	11
U+7AE0	kTotalStrokes	11
U+7AE5	kTotalStrokes	12
U+7AEF	kTotalStrokes	14
U+7AF9	kTotalStrokes	6
U+7B11	kTotalStrokes	10
U+7B14	kTotalStrokes	10
U+7B26	kTotalStrokes	11
U+7B28	kTotalStrokes	11
U+7B2C	kTotalStrokes	11
U+7B3C	kTotalStrokes	11
U+7B49	kTotalStrokes	12
U+7B51	kTotalStrokes	12
U+7B52	kTotalStrokes	12
U+7B54	kTotalStrokes	12
U+7B56	kTotalStrokes	12
U+7B5B	kTotalStrokes	12
U+7B77	kTotalStrokes	13
U+7B79	kTotalStrokes	13
U+7B7E	kTotalStrokes	13
U+7B80	kTotalStrokes	13
U+7B97	kTotalStrokes	14
U+7BA1	kTotalStrokes	14
U+7BAD	kTotalStrokes	15
U+7BB1	kTotalStrokes	15
U+7BC7	kTotalStrokes	15
U+7BEE	kTotalStrokes	16
U+7C4D	kTotalStrokes	20
U+7C73	kTotalStrokes	6
U+7C7B	kTotalStrokes	9
U+7C89	kTotalStrokes	10
U+7C92	kTotalStrokes	11
U+7C97	kTotalStrokes	11
U+7C98	kTotalStrokes	11
U+7CA5	kTotalStrokes	12
U+7CAE	kTotalStrokes	13
U+7CBD	kTotalStrokes	14
U+7CBE	kTotalStrokes	14
U+7CCA	kTotalStrokes	15
U+7CD5	kTotalStrokes	16
U+7CD6	kTotalStrokes	16
U+7CDF	kTotalStrokes	17
U+7CFB	kTotalStrokes	7
U+7D20	kTotalStrokes	10
U+7D22	kTotalStrokes	10
U+7D27	kTotalStrokes	10
U+7D2B	kTotalStrokes	12
U+7D2F	kTotalStrokes	11
U+7E41	kTotalStrokes	17
U+7EA0	kTotalStrokes	5
U+7EA2	kTotalStrokes	6
U+7EA6	kTotalStrokes	6
U+7EA7	kTotalStrokes	6
U+7EAA	kTotalStrokes	6
U+7EAF	kTotalStrokes	7
U+7EB3	kTotalStrokes	7
U+7EB7	kTotalStrokes	7
U+7EB8	kTotalStrokes	7
U+7EBF	kTotalStrokes	8
U+7EC3	kTotalStrokes	8
U+7EC4	kTotalStrokes	8
U+7EC6	kTotalStrokes	8
U+7EC7	kTotalStrokes	8
U+7EC8	kTotalStrokes	8
U+7ECD	kTotalStrokes	8
U+7ECF	kTotalStrokes	8
U+7ED2	kTotalStrokes	9
U+7ED3	kTotalStrokes	9
U+7ED5	kTotalStrokes	9
U+7ED8	kTotalStrokes	9
U+7ED9	kTotalStrokes	9
U+7EDC	kTotalStrokes	9
U+7EDD	kTotalStrokes	9
U+7EDF	kTotalStrokes	9
U+7EE7	kTotalStrokes	10
U+7EE9	kTotalStrokes	11
U+7EEA	kTotalStrokes	11
U+7EED	kTotalStrokes	11
U+7EF4	kTotalStrokes	11
U+7EFC	kTotalStrokes	11
U+7EFF	kTotalStrokes	11
U+7F13	kTotalStrokes	12
U+7F16	kTotalStrokes	12
U+7F29	kTotalStrokes	14
U+7F3A	kTotalStrokes	10
U+7F50	kTotalStrokes	23
U+7F51	kTotalStrokes	6
U+7F55	kTotalStrokes	7
U+7F5A	kTotalStrokes	9
U+7F6A	kTotalStrokes	13
U+7F6E	kTotalStrokes	13
U+7F8A	kTotalStrokes	6
U+7F8E	kTotalStrokes	9
U+7F9E	kTotalStrokes	10
U+7FA1	kTotalStrokes	12
U+7FA4	kTotalStrokes	13
U+7FBD	kTotalStrokes	6
U+7FC5	kTotalStrokes	10
U+7FFB	kTotalStrokes	18
U+8001	kTotalStrokes	6
U+8003	kTotalStrokes	6
U+8005	kTotalStrokes	8
U+800C	kTotalStrokes	6
U+8010	kTotalStrokes	9
U+8017	kTotalStrokes	10
U+8033	kTotalStrokes	6
U+803D	kTotalStrokes	10
U+804A	kTotalStrokes	11
U+804C	kTotalStrokes	11
U+8054	kTotalStrokes	12
U+8058	kTotalStrokes	13
U+805A	kTotalStrokes	14
U+806A	kTotalStrokes	15
U+8083	kTotalStrokes	8
U+8089	kTotalStrokes	6
U+808C	kTotalStrokes	6
U+8096	kTotalStrokes	7
U+809A	kTotalStrokes	7
U+809D	kTotalStrokes	7
U+80A0	kTotalStrokes	7
U+80A1	kTotalStrokes	8
U+80A4	kTotalStrokes	8
U+80A5	kTotalStrokes	8
U+80A9	kTotalStrokes	8
U+80AA	kTotalStrokes	8
U+80AF	kTotalStrokes	8
U+80B2	kTotalStrokes	8
U+80BA	kTotalStrokes	8
U+80BF	kTotalStrokes	8
U+80C1	kTotalStrokes	8
U+80C3	kTotalStrokes	9
U+80C6	kTotalStrokes	9
U+80CC	kTotalStrokes	9
U+80D6	kTotalStrokes	9
U+80DC	kTotalStrokes	9
U+80DE	kTotalStrokes	9
U+80E1	kTotalStrokes	9
U+80F3	kTotalStrokes	10
U+80F6	kTotalStrokes	10
U+80F8	kTotalStrokes	10
U+80FD	kTotalStrokes	10
U+8102	kTotalStrokes	10
U+8106	kTotalStrokes	10
U+810F	kTotalStrokes	10
U+8111	kTotalStrokes	10
U+8116	kTotalStrokes	11
U+811A	kTotalStrokes	11
U+8131	kTotalStrokes	11
U+8138	kTotalStrokes	11
U+813E	kTotalStrokes	12
U+8150	kTotalStrokes	14
U+8154	kTotalStrokes	12
U+8170	kTotalStrokes	13
U+817F	kTotalStrokes	13
U+8180	kTotalStrokes	14
U+818A	kTotalStrokes	14
U+818F	kTotalStrokes	14
U+81C2	kTotalStrokes	17
U+81E3	kTotalStrokes	6
U+81EA	kTotalStrokes	6
U+81ED	kTotalStrokes	10
U+81F3	kTotalStrokes	6
U+81F4	kTotalStrokes	10
U+8205	kTotalStrokes	13
U+820C	kTotalStrokes	6
U+820D	kTotalStrokes	8
U+8212	kTotalStrokes	12
U+821E	kTotalStrokes	14
U+822A	kTotalStrokes	10
U+822C	kTotalStrokes	10
U+8239	kTotalStrokes	11
